ID;RUT;Razon Social;Fecha de actuacion (1era firma);Fecha de registro (ultima firma);Fecha de aprobacion x SII;Anio;Mes;Comuna Tributaria;Region Tributaria;Codigo de sociedad;Tipo de actuacion;Capital;Comuna Social;Region Social
3322;76286215-8;Diseño y Comunicaciones Cuadrilátero Limitada;06-05-2013;06-05-2013;08-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;600000;LAS CONDES;13
3248;76286253-0;SERVICIOS GENERALES ECOEXPRESS LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;IQUIQUE;1;SRL;CONSTITUCIÓN;1000000;IQUIQUE;1
2306;76286178-K;L&G Consultoría Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;10000;ÑUÑOA;13
2082;76286218-2;PRODUCTORA AMERICANA Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;1000000;LAS CONDES;13
1643;76286249-2;PRODUCTORA TRES ERRES LTDA.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;TALCA;7;SRL;CONSTITUCIÓN;1000000;TALCA;7
2019;76286226-3;ROSH ASOCIADOS LTDA.;06-05-2013;06-05-2013;08-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;700000;ÑUÑOA;13
1777;76286224-7;Eje Z Diseño Audiovisual Ltda;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;LA CISTERNA;13;SRL;CONSTITUCIÓN;800000;LA CISTERNA;13
2773;76286246-8;VASQUEZ, JOUVHOMME Y COMPAÑÍA LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;500000;ÑUÑOA;13
1153;76286264-6;Sociedad Angeloi Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;TALCA;7;SRL;CONSTITUCIÓN;23000000;TALCA;7
2291;76286184-4;ASESORIAS EN CONECTIVIDAD Y REDES LIMITADA;07-05-2013;07-05-2013;08-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;2000000;;
4944;76286259-K;TRANSPORTES LUIS MANQUEPILLAN LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PADRE LAS CASAS;9;SRL;CONSTITUCIÓN;10000000;PADRE LAS CASAS;9
4192;76286255-7;CLAVERO RUIZ Y COMPAÑIA LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;SAN JOAQUIN;13;SRL;CONSTITUCIÓN;5000000;SAN JOAQUIN;13
4824;76286269-7;Ikaros Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;LO BARNECHEA;13;SRL;CONSTITUCIÓN;500000;LO BARNECHEA;13
315;76286254-9;CLAVERO SANCHEZ COMERCIAL LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;SAN JOAQUIN;13;SRL;CONSTITUCIÓN;5000000;SAN JOAQUIN;13
2238;76286227-1;Visión Biónica Comunicación Digital y Realidad Aumentada Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;1000000;MAIPU;13
1992;76286257-3;Artículos odontológicos KdentMarket Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;350000;MAIPU;13
1195;76286228-K;Osvaldo Sarmiento y Compañia Ltda;06-05-2013;06-05-2013;08-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;1000000;MAIPU;13
4635;76286212-3;Farmacéutica Boldos Australes Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;VALPARAISO;5;SRL;CONSTITUCIÓN;6000000;VALPARAISO;5
3464;76286214-K;INGERLINE SOLUCIONES TECNOLOGICAS LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;SAN MIGUEL;13;SRL;CONSTITUCIÓN;3000000;SAN MIGUEL;13
4124;76286261-1;GAMAN ENVIRONMENTAL CONSULTING LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;VALPARAISO;5;SRL;CONSTITUCIÓN;500000;VALPARAISO;5
3013;76286244-1;SERFAMET LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;QUINTA NORMAL;13;SRL;CONSTITUCIÓN;5000000;QUINTA NORMAL;13
4851;76286252-2;Soluciones en Ingeniería de Generación Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;QUINTA NORMAL;13;SRL;CONSTITUCIÓN;4000000;QUINTA NORMAL;13
193;76286203-4;Eventos CYM Ltda;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;MACUL;13;SRL;CONSTITUCIÓN;2700000;MACUL;13
2596;76286221-2;Lenuar Ingeniería y Construcción Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;CON CON;5;SRL;CONSTITUCIÓN;3000000;CON CON;5
1417;76286213-1;CYM CONSTRUCCIONES LTDA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;2000000;VIÑA DEL MAR;5
3061;76286207-7;ASESORES Y CONSULTORES ROZAS S. Y CHAMORRO M. LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;2000000;PROVIDENCIA;13
2014;76286177-1;QUIMICA Y CONTROL DE PLAGAS LTDA. O QUIMICA PAN DE AZUCAR LTDA.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;COQUIMBO;4;SRL;CONSTITUCIÓN;2000000;COQUIMBO;4
3687;76286211-5;COMERCIALIZADORA Y DISTRIBUIDORA ARSEIN LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;LA FLORIDA;13;SRL;CONSTITUCIÓN;500000;LA FLORIDA;13
4141;76286268-9;empresa de servicios gong experience limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;CON CON;5;SRL;CONSTITUCIÓN;2000000;CON CON;5
223;76286233-6;OLIVARES Y ZUÑIGA LIMITADA;07-05-2013;07-05-2013;08-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;2857142;VIÑA DEL MAR;5
3793;76286176-3;Comercializadora Eco-Miantú Responsabilidad Limitada;07-05-2013;07-05-2013;08-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1500000;PROVIDENCIA;13
386;76286251-4;Automatización y Domótica HomeSafe Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;MELIPILLA;13;SRL;CONSTITUCIÓN;2000000;MELIPILLA;13
3978;76286256-5;RODRIGO ADRIAN BARRENECHEA Y CIA LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;CHILLAN;8;SRL;CONSTITUCIÓN;5000000;CHILLAN;8
5222;76286271-9;Comercial TAFF Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;5000000;PROVIDENCIA;13
4710;76286265-4;COMPAÑIA MYMVEL LTDA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;6000000;ANTOFAGASTA;2
2229;76286225-5;Álvarez y Bianchi Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;VITACURA;13;SRL;CONSTITUCIÓN;2000000;VITACURA;13
1868;76286247-6;sociedad de servicios Inge-Valmet limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;TEMUCO;9;SRL;CONSTITUCIÓN;300000;TEMUCO;9
198;76286241-7;Suma Importaciones Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;COPIAPO;3;SRL;CONSTITUCIÓN;1000000;COPIAPO;3
2571;76286267-0;Potenzia Educación y Capacitación Corporativa Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;300000;PROVIDENCIA;13
3930;76286198-4;Consultores en Gestión y Desarrollo G&D Limitada;07-05-2013;07-05-2013;08-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;4000000;PROVIDENCIA;13
2338;76286205-0;IMPORTACIONES RIFFO LTDA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;LA FLORIDA;13;SRL;CONSTITUCIÓN;7000000;LA FLORIDA;13
4084;76286237-9;Servicio de Limpieza y Lavado Ecológico BIWASH y Cia Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;TEMUCO;9;SRL;CONSTITUCIÓN;4150000;TEMUCO;9
2894;76286229-8;Security and Safety Options Ltda.;06-05-2013;06-05-2013;08-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;5000000;PROVIDENCIA;13
4208;76286266-2;Kind & Figueroa Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;100000;PROVIDENCIA;13
4355;76286187-9;H Y C CONSULTORES LIMITADA;07-05-2013;07-05-2013;08-05-2013;2013;Mayo;PUDAHUEL;13;SRL;CONSTITUCIÓN;2000000;PUDAHUEL;13
3761;76286192-5;Muñoz, Herrera y Compañia Limitada;07-05-2013;07-05-2013;08-05-2013;2013;Mayo;PUDAHUEL;13;SRL;CONSTITUCIÓN;3000000;PUDAHUEL;13
3678;76286222-0;Comercial, Importadora y Exportadora LECAF Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;1000000;PUENTE ALTO;13
4122;76286216-6;Capacitación y Asesorías Godoy y López Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;LA REINA;13;SRL;CONSTITUCIÓN;100000;LA REINA;13
4170;76286188-7;COMERCIAL CARVAL LIMITADA;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;CONCHALI;13;SRL;CONSTITUCIÓN;3000000;CONCHALI;13
4614;76286238-7;Ingeniería y Proyectos de Equipos Médicos Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PUDAHUEL;13;SRL;CONSTITUCIÓN;200000;PUDAHUEL;13
1200;76286185-2;Car & Car Rent Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;1000000;PUERTO MONTT;10
2453;76286181-K;Servicios Integrales Cruz de Lorena Limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;LA REINA;13;SRL;CONSTITUCIÓN;999999;LA REINA;13
721;76286234-4;Daniela González y Compañía Ltda.;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;1500000;PUERTO MONTT;10
2541;76286208-5;Román Román construcciones limitada;08-05-2013;08-05-2013;08-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;500000;PUENTE ALTO;13
1828;76286291-3;SOCIEDAD COMAX LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;20000000;PUERTO MONTT;10
4888;76286308-1;Marién Ingeniería Ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;QUILPUE;5;SRL;CONSTITUCIÓN;1000000;QUILPUE;5
5414;76286312-K;MANTENCION Y TECNOLOGIA LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LA REINA;13;SRL;CONSTITUCIÓN;50000;LA REINA;13
5221;76286329-4;ELABORADORA DE ALIMENTOS SAN LORENZO LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;6000000;PUERTO MONTT;10
1826;76286331-6;INVERSIONES E INMOBILIARIA VALLEVERDE LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LA SERENA;4;SRL;CONSTITUCIÓN;1000000;LA SERENA;4
2727;76286278-6;elaboracion de productos alimenticios ayun yallteku ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;100000;PUERTO MONTT;10
1938;76286307-3;LEÓN Y ESTRADA COMPAÑIA LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;VILLA ALEMANA;5;SRL;CONSTITUCIÓN;600000;VILLA ALEMANA;5
3774;76286295-6;ADRENALINA PRODUCCIONES LTDA.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;CALERA DE TANGO;13;SRL;CONSTITUCIÓN;4000000;CALERA DE TANGO;13
3690;76286306-5;IMPORTACION, COMERCIALIZACION Y SERVICIOS INTEGRALES LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PUENTE ALTO;13;SRL;CONSTITUCIÓN;5000000;PUENTE ALTO;13
4745;76286287-5;INVERSIONES Y CONSTRUCTORA LOS ÉBANOS LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;4000000;PUERTO MONTT;10
2924;76286296-4;D&C INGENIERIA Y SERVICIOS ELECTRICOS LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PUERTO MONTT;10;SRL;CONSTITUCIÓN;1000000;PUERTO MONTT;10
4120;76286281-6;Seguridad y Mantenimiento Integral limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LA FLORIDA;13;SRL;CONSTITUCIÓN;3000000;LA FLORIDA;13
4814;76286315-4;M y R ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;MAULE;7;SRL;CONSTITUCIÓN;2000000;MAULE;7
697;76286311-1;INVERSIONES VILLANELO LIMITADA;07-05-2013;07-05-2013;09-05-2013;2013;Mayo;VITACURA;13;SRL;CONSTITUCIÓN;10000000;VITACURA;13
4892;76286314-6;ADITUM Capacitaciones Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;3000000;PROVIDENCIA;13
4069;76286328-6;sol urbano construcciones y servicios ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;1000000;VIÑA DEL MAR;5
1263;76286305-7;Mesias Cortes Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;ANTOFAGASTA;2;SRL;CONSTITUCIÓN;2000000;ANTOFAGASTA;2
1206;76286321-9;Ingeniería Consultoría Concepto Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
4167;76286326-K;casas santa martina ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1000000;PROVIDENCIA;13
3226;76286279-4;GLOBAL TRIBUT AUDITORES CONSULTORES LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;TEMUCO;9;SRL;CONSTITUCIÓN;1000000;TEMUCO;9
4978;76286332-4;Advisors Pro Ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PROVIDENCIA;13;SRL;CONSTITUCIÓN;1500000;PROVIDENCIA;13
4102;76286301-4;SR Distribución Limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LA FLORIDA;13;SRL;CONSTITUCIÓN;2000000;LA FLORIDA;13
2712;76286288-3;Asesorias Informaticas Sitnet Limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LA FLORIDA;13;SRL;CONSTITUCIÓN;100000;LA FLORIDA;13
1135;76286303-0;RUDDER Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;VIÑA DEL MAR;5;SRL;CONSTITUCIÓN;4000000;VIÑA DEL MAR;5
3124;76286319-7;IMPORTADORA LAKSHIM LIMITADA;08-05-2013;09-05-2013;09-05-2013;2013;Mayo;LO BARNECHEA;13;SRL;CONSTITUCIÓN;2000000;LO BARNECHEA;13
3685;76286327-8;FUENTES & BAHAMONDES LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;EL BOSQUE;13;SRL;CONSTITUCIÓN;500000;EL BOSQUE;13
385;76286282-4;Infoteam Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;VALPARAISO;5;SRL;CONSTITUCIÓN;400000;VALPARAISO;5
5309;76286294-8;automoviles y propiedades rodriguez limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SAN JOAQUIN;13;SRL;CONSTITUCIÓN;5000000;SAN JOAQUIN;13
4408;76286273-5;Somo Limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;MAIPU;13;SRL;CONSTITUCIÓN;1000000;MAIPU;13
4527;76286299-9;ABS FRENOS LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SAN FELIPE;5;SRL;CONSTITUCIÓN;2000000;SAN FELIPE;5
4516;76286285-9;SIAG SERVICIOS GENERALES LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;QUILICURA;13;SRL;CONSTITUCIÓN;250000;QUILICURA;13
4770;76286274-3;Agrícola Terapia Homa Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;PAINE;13;SRL;CONSTITUCIÓN;1250000;PAINE;13
3084;76286289-1;Higenpatagonia Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;COCHRANE;11;SRL;CONSTITUCIÓN;100000;COCHRANE;11
3745;76286272-7;sociedad comunicacional Divan ltda;08-05-2013;09-05-2013;09-05-2013;2013;Mayo;RANCAGUA;6;SRL;CONSTITUCIÓN;3000000;RANCAGUA;6
3933;76286275-1;Sociedad de Capacitación Desarrollatec Ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;TALCA;7;SRL;CONSTITUCIÓN;1000000;TALCA;7
3520;76286324-3;SEGURIDAD GENERICA LTDA.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;10000000;SANTIAGO;13
655;76286298-0;Nexia Consultores, Arquitectura y Construcción Limitada;07-05-2013;07-05-2013;09-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;1000000;LAS CONDES;13
4818;76286293-K;Empresa de Capacitacion y Esparcimiento Laboral PROYECTA Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;1000000;LAS CONDES;13
3760;76286284-0;PETIT SANCHEZ VENEGAS LIMITADA;07-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;300000;SANTIAGO;13
3457;76286313-8;ASESORIAS E INVERSIONES MC CAWLEY LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;2000000;LAS CONDES;13
3971;76286317-0;Constructora Comercializadora y Transporte GMAQ Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LA CISTERNA;13;SRL;CONSTITUCIÓN;3000000;LA CISTERNA;13
1742;76286283-2;GRUPO G2  LTDA;07-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;1000000;SANTIAGO;13
1757;76286302-2;Consultora en Arquitectura y Construccion Ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;TALCA;7;SRL;CONSTITUCIÓN;1500000;TALCA;7
1761;76286297-2;Fiki Diseño y Eventos Limitada;07-05-2013;07-05-2013;09-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;1000000;;
1934;76286318-9;SERVICIOS INFORMÁTICOS Y DE CONSULTORÍA NEOMAX LIMITADA;08-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;500000;SANTIAGO;13
5291;76286286-7;SOCIEDAD CHACON HENRIQUEZ LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;200000;SANTIAGO;13
533;76286277-8;ZACUVA Limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;300000;LAS CONDES;13
3941;76286316-2;House y Corleone Limitada;08-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;4000000;SANTIAGO;13
5503;76286322-7;Epsilon Tau Tecnologías Ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;2000000;SANTIAGO;13
6031;76286333-2;LIBRERÍA TÉCNICA LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;3000000;LAS CONDES;13
4270;76286309-K;Riffo y Casanova Ltda.;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;LA CISTERNA;13;SRL;CONSTITUCIÓN;200000;LA CISTERNA;13
4183;76286325-1;Sociedad Comercializadora San Juan Limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;3000000;SANTIAGO;13
4982;76286323-5;OONi Games Limitada;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;100000;SANTIAGO;13
5661;76286304-9;SILVA Y GALLARDO LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;600000;ÑUÑOA;13
3396;76286276-K;Sociedad Tecnológica Desarrollatec Ltda;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;TALCA;7;SRL;CONSTITUCIÓN;1000000;TALCA;7
4816;76286292-1;CALZADOS CARNESE LIMITADA;09-05-2013;09-05-2013;09-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;1000000;SANTIAGO;13
3400;76286398-7;NCO SANTIAGO LTDA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;10000000;SANTIAGO;13
3701;76286369-3;HERMANOS GRANELLA DE GRENADE LTDA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;600000;LAS CONDES;13
5050;76286382-0;CENTRO DE BELLEZA Y ESTETICA INTEGRAL NOVAVITA LIMITADA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;CURICO;7;SRL;CONSTITUCIÓN;3000000;CURICO;7
5088;76286405-3;Correa & Quiroz Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;IQUIQUE;1;SRL;CONSTITUCIÓN;3000000;IQUIQUE;1
5754;76286374-K;RedConoce Ltda;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;250000;SANTIAGO;13
5825;76286394-4;Servicios de Integracion de Sistemas  y Comercializacion  Security Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;900000;SANTIAGO;13
4571;76286406-1;COMERCIALIZADORA COTA LTDA.;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;2000000;SANTIAGO;13
3989;76286352-9;Sociedad Comercial Bombay Limitada;08-05-2013;10-05-2013;10-05-2013;2013;Mayo;CURICO;7;SRL;CONSTITUCIÓN;2000000;CURICO;7
5899;76286362-6;Sociedad Comercial y de Servicios Opcro Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;IQUIQUE;1;SRL;CONSTITUCIÓN;2000000;IQUIQUE;1
1700;76286359-6;ZAI Servicios ltda.;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;TALCA;7;SRL;CONSTITUCIÓN;15000000;TALCA;7
249;76286357-K;Jugleria Ltda;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;ÑUÑOA;13;SRL;CONSTITUCIÓN;2000000;ÑUÑOA;13
1467;76286355-3;Agro MAC Hermanos Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;5000000;LAS CONDES;13
683;76286349-9;Circulo Urbano Ltda;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;100000;SANTIAGO;13
827;76286385-5;COMERCIALIZADORA TSUKI LTDA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;4000000;LAS CONDES;13
1193;76286334-0;Centro de Rehabilitacion y salud Integral Vida Ltda;07-05-2013;07-05-2013;10-05-2013;2013;Mayo;PENCO;8;SRL;CONSTITUCIÓN;500000;PENCO;8
4940;76286404-5;Asesoría ASEEM Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;2000000;LAS CONDES;13
4819;76286375-8;GONZALEZ & DOMEYKO LIMITADA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;1000000;;
5724;76286412-6;SOCIEDAD DE SERVICIOS DE TURISMO NIDO DE CONDOR LIMITADA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;PINTO;8;SRL;CONSTITUCIÓN;40000000;PINTO;8
6111;76286365-0;Utopía Viva Poleras Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;1000000;LAS CONDES;13
5817;76286399-5;Maquinarias Blakom Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;40000000;SANTIAGO;13
5770;76286397-9;SOCIEDAD ONE CONSULTORES LTDA.;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;TALCA;7;SRL;CONSTITUCIÓN;1000000;TALCA;7
5891;76286373-1;Productos y servicios Towl Ltda;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;1500000;SANTIAGO;13
4732;76286358-8;ingeniería y construcción devia hermanos ltda;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SAN PEDRO DE MELIPILLA;13;SRL;CONSTITUCIÓN;15000000;SAN PEDRO DE MELIPILLA;13
3245;76286381-2;Deer Shop Chile Limitada;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;1000000;SANTIAGO;13
3260;76286341-3;BELMAR SERVICIOS INTEGRALES, CAPACITACION Y CONSULTORIA LIMITADA;07-05-2013;07-05-2013;10-05-2013;2013;Mayo;CAUQUENES;7;SRL;CONSTITUCIÓN;2000000;CAUQUENES;7
3321;76286351-0;ASESORIAS FINANCIERAS Y COMERCIALES LTDA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;5000000;SANTIAGO;13
1996;76286417-7;ACULAB CHILE LIMITADA;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;LAS CONDES;13;SRL;CONSTITUCIÓN;5000000;LAS CONDES;13
2949;76286383-9;La Tiendita Monona LTDA.;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;SANTIAGO;13;SRL;CONSTITUCIÓN;1000000;SANTIAGO;13
6197;76286361-8;Inversiones Adappta Ltda;10-05-2013;10-05-2013;10-05-2013;2013;Mayo;IQUIQUE;1;SRL;CONSTITUCIÓN;300000;IQUIQUE;1
